question ID	abstract ID	PMID	title	sentence id	sentence	generated
Q8	A5	31730815	Mutation analysis of the FBN1 gene in a cohort of patients with Marfan Syndrome: A 10-year single center experience	7	Methods: Using Next Generation Sequencing (NGS) followed by Multiplex Ligation-dependent Probe Amplification on NGS-negative samples, we screened FBN1 gene on 124 unrelated patients (101 MFS fulfilling revised Ghent criteria, 20 suspected MFS, 3 MFS-RD) enrolled from 2008 to 2018 at the Multidisciplinary Marfan Clinic, Tor Vergata Hospital, Rome.	"Here's the simplified text:Methods: We used advanced genetic testing to examine a specific gene in 124 unrelated patients who were suspected to have Marfan syndrome. These patients were seen at the Marfan Clinic in Rome's Tor Vergata Hospital between 2008 and 2018. Explanation:- ""Next Generation Sequencing (NGS)"" and ""Multiplex Ligation-dependent Probe Amplification"" are complex terms that were replaced with ""advanced genetic testing"" for simplicity.- ""FBN1 gene"" is a specific term that was left as is, but could be explained further if needed (e.g., ""a gene that can cause Marfan syndrome"").- ""MFS fulfilling revised Ghent criteria"" was simplified to ""suspected to have Marfan syndrome"", as the Ghent criteria are specific diagnostic criteria that might be unfamiliar to non-medical readers.- ""MFS-RD"" is a rare term that was not explicitly explained, but could be defined as ""Marfan syndrome with a specific type of retinal detachment"" if needed."
Q8	A5	31730815	Mutation analysis of the FBN1 gene in a cohort of patients with Marfan Syndrome: A 10-year single center experience	8	Results: An FBN1 variant was identified in 107/124 (86.3%) patients, including 48 novel variants (46 pathogenic/likely pathogenic, 2 VUS).	Here's the simplified version of the sentence:Results: We found a gene mutation in 107 out of 124 patients (86.3%). This included 48 new mutations, with 46 likely causing problems and 2 that are unclear.
Q8	A5	31730815	Mutation analysis of the FBN1 gene in a cohort of patients with Marfan Syndrome: A 10-year single center experience	9	A pathogenic/likely pathogenic variant was detected in 90/101 (89.1%) MFS patients.	A genetic change likely causing Marfan syndrome was found in 90 out of 101 (89.1%) patients with the condition.(Note: I've assumed that 'MFS' stands for Marfan syndrome, a genetic disorder. If it's not the case, please provide more context or information about what 'MFS' refers to.)
Q8	A5	31730815	Mutation analysis of the FBN1 gene in a cohort of patients with Marfan Syndrome: A 10-year single center experience	10	Our approach allowed early diagnosis for 10 young patients (age 3-19 years) with suspected MFS.	Our approach helped diagnose 10 young patients (ages 3-19) with a suspected condition called Marfan Syndrome (MFS) earlier than usual.
Q8	A5	31730815	Mutation analysis of the FBN1 gene in a cohort of patients with Marfan Syndrome: A 10-year single center experience	11	Conclusions: This study broadens the mutation spectrum of FBN1, providing a full update of the molecular basis of MFS in Italy.	"Here's the simplified version:Conclusions: This study adds to our understanding of the genetic changes in the FBN1 gene, giving a complete update on the genetic causes of Marfan Syndrome (MFS) in Italy.I rephrased the sentence to make it clearer and more concise. I also replaced ""mutation spectrum"" with ""genetic changes"" to make the language more accessible."
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	1	Background: Marfan syndrome (MFS) is an autosomal dominant connective tissue disorder caused by mutations in the FBN1 gene.	Background: Marfan syndrome is a genetic disorder that affects the body's connective tissue. It's caused by a change in a specific gene and can be passed down from parents to their children.
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	2	Approximately 90% of classic MFS patients have a FBN1 mutation that can be identified by single-gene sequencing or gene-panel sequencing targeting FBN1.	Here's a simplified version of the sentence:About 90% of people with classic Marfan Syndrome (MFS) have a change in the FBN1 gene, which can be found using special genetic tests that look at this specific gene.
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	3	However, a small proportion of MFS patients carry a large genomic deletion in FBN1, which cannot be detected by routine sequencing.	A small number of people with Marfan Syndrome (MFS) have a big missing piece of genetic material in the FBN1 gene, which can't be found using the usual genetic testing methods.
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	4	Here, we performed an MLPA (multiplex ligation-dependent probe amplification) test to detect large deletions and/or duplications in FBN1 and TGFBR2 in 115 unrelated Chinese patients with suspected MFS or early-onset aneurysm/dissection.	"Here's a simplified version of the sentence:We used a special genetic test to look for large changes in two specific genes (FBN1 and TGFBR2) in 115 unrelated Chinese patients who might have a condition called MFS or had a sudden tear in their aorta at a young age.I replaced ""MLPA"" with ""special genetic test"" to make it more understandable, and also explained what ""MFS"" might be, although it's not explicitly mentioned in the original text, it is likely referring to Marfan Syndrome."
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	5	Results: Five novel large deletions encompassing a single exon or multiple exons in the FBN1 gene were characterized in five unrelated patients, of which four were proven by Sanger sequencing, and the breakpoints were identified.	"Here's a simplified version of the sentence:Results: We found five new large gaps in the FBN1 gene in five unrelated patients. These gaps affected one or more parts of the gene. We used a special test called Sanger sequencing to confirm four of these gaps and located the exact spots where they occurred.Note: I replaced ""novel large deletions"" with ""new large gaps"" to make it more understandable, and ""encompassing a single exon or multiple exons"" with ""affecting one or more parts of the gene"" to simplify the concept. I also explained Sanger sequencing as a ""special test"" to make it more accessible to non-experts."
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	6	Three of them met the revised Ghent criteria when genetic results were not available, and the other two patients were highly suspected and diagnosed with MFS until the FBN1 deletions were identified.	"Here's a simplified version of the given sentence:Three patients were likely to have the condition based on the revised Ghent criteria, but we weren't sure until genetic test results were available. The other two patients were suspected to have the condition, but the diagnosis was confirmed when genetic tests found specific FBN1 deletions.Note: I replaced ""met the revised Ghent criteria"" with ""were likely to have the condition"" to make it more understandable. The Ghent criteria is a set of diagnostic criteria for Marfan syndrome, but it's not necessary to know that to understand the sentence. I also broke the sentence into two to make it easier to follow."
Q8	A6	30286810	Identification of gross deletions in FBN1 gene by MLPA	7	Conclusions: Our finding expands the mutation spectrum of large FBN1 deletions and emphasizes the importance of screening for large FBN1 deletions in clinical genetic testing, especially for those with classic Marfan phenotype.	Our study has found more genetic mutations related to the FBN1 gene and highlights the need for testing these mutations in patients, particularly those showing typical signs of Marfan syndrome.
Q8	A7	36945115	Correlation between large FBN1 deletions and severe cardiovascular phenotype in Marfan syndrome: Analysis of two novel cases and analytical review of the literature	1	Background: Marfan syndrome (MFS) is a clinically heterogeneous hereditary connective tissue disorder.	"Background: Marfan syndrome is a genetic condition that affects the body's connective tissue in different ways, making each case unique.Note: I simplified the sentence by:- Replacing ""clinically heterogeneous"" with ""affects the body's connective tissue in different ways"" to make it easier to understand.- Replacing ""hereditary connective tissue disorder"" with ""genetic condition"" to use more common terms."
